resume_id,job_id,overlap_ratio,label
r_561,AI04504,0.25,0
r_132,AI10621,0.25,0
r_562,AI01763,0.2,0
r_539,AI09129,0.25,0
r_632,AI00431,0.2,0
r_187,AI08980,0.25,0
r_2063,AI11725,0.5,1
r_539,AI09701,0.2,0
r_594,AI06569,0.2,0
r_134,AI04502,0.25,0
r_1058,AI06296,0.5,1
r_134,AI06500,0.25,0
r_346,AI03852,0.2,0
r_673,AI02620,0.25,0
r_406,AI05177,0.5,1
r_406,AI00002,0.2,0
r_187,AI12605,0.25,0
r_599,AI06938,0.25,0
r_12,AI00251,0.2,0
r_594,AI10457,0.5,1
r_12,AI14924,0.5,1
r_561,AI10944,0.25,0
r_575,AI00683,0.2,0
r_503,AI12640,0.2,0
r_632,AI02515,0.2,0
r_406,AI07553,0.25,0
r_132,AI08025,0.2,0
r_673,AI02432,0.25,0
r_406,AI09604,0.2,0
r_575,AI03820,0.25,0
r_93,AI02483,0.2,0
r_594,AI07173,0.25,0
r_1774,AI06627,0.5,1
r_111,AI08126,0.25,0
r_93,AI09267,0.25,0
r_451,AI11875,0.2,0
r_346,AI03158,0.25,0
r_346,AI01778,0.2,0
r_134,AI02865,0.25,0
r_187,AI13356,0.2,0
r_599,AI01216,0.2,0
r_209,AI09258,0.2,0
r_200,AI06903,0.2,0
r_58,AI04222,0.25,0
r_575,AI07758,0.25,0
r_539,AI14528,0.2,0
r_594,AI10574,0.2,0
r_673,AI09288,0.25,0
r_656,AI05073,0.2,0
r_575,AI10534,0.25,0
r_575,AI12237,0.2,0
r_111,AI02387,0.2,0
r_93,AI04648,0.25,0
r_200,AI07201,0.25,0
r_594,AI06283,0.2,0
r_111,AI09761,0.25,0
r_187,AI02390,0.25,0
r_224,AI11295,0.2,0
r_58,AI01228,0.2,0
r_187,AI13670,0.25,0
r_406,AI12350,0.25,0
r_539,AI14946,0.25,0
r_1640,AI10551,0.5,1
r_451,AI07900,0.2,0
r_224,AI01242,0.25,0
r_224,AI03920,0.2,0
r_656,AI05431,0.2,0
r_406,AI08100,0.25,0
r_174,AI02864,0.2,0
r_451,AI05108,0.2,0
r_709,AI11781,0.5,1
r_58,AI02675,0.2,0
r_1724,AI11748,0.5,1
r_562,AI14881,0.25,0
r_12,AI10922,0.2,0
r_1417,AI06825,0.5,1
r_1154,AI11748,0.5,1
r_209,AI14603,0.2,0
r_12,AI12149,0.25,0
r_346,AI12366,0.2,0
r_632,AI05799,0.25,0
r_503,AI13350,0.25,0
r_575,AI14036,0.2,0
r_58,AI08257,0.2,0
r_2955,AI03742,0.5,1
r_2173,AI11755,0.5,1
r_174,AI06615,0.25,0
r_632,AI14495,0.2,0
r_93,AI12839,0.25,0
r_2136,AI10768,0.5,1
r_656,AI10371,0.25,0
r_566,AI08840,0.25,0
r_200,AI06527,0.25,0
r_58,AI06589,0.25,0
r_539,AI11101,0.25,0
r_594,AI01211,0.25,0
r_93,AI03042,0.2,0
r_2602,AI10995,0.5,1
r_656,AI12532,0.2,0
r_451,AI13297,0.25,0
r_451,AI14881,0.25,0
r_111,AI11270,0.2,0
r_588,AI03995,0.2,0
r_539,AI12386,0.25,0
r_2603,AI02054,0.5,1
r_575,AI00974,0.25,0
r_174,AI08433,0.2,0
r_209,AI05539,0.2,0
r_89,AI07119,0.25,0
r_2264,AI05183,0.5,1
r_209,AI12005,0.25,0
r_561,AI02584,0.2,0
r_656,AI03139,0.25,0
r_174,AI00220,0.2,0
r_174,AI12184,0.2,0
r_209,AI03473,0.2,0
r_134,AI02034,0.2,0
r_1741,AI10551,0.5,1
r_160,AI01873,0.25,0
r_2857,AI14781,0.5,1
r_632,AI02539,0.25,0
r_224,AI01310,0.2,0
r_111,AI11507,0.25,0
r_575,AI01565,0.25,0
r_132,AI12766,0.2,0
r_12,AI08256,0.2,0
r_89,AI07592,0.25,0
r_503,AI09614,0.2,0
r_174,AI01185,0.25,0
r_451,AI00770,0.25,0
r_406,AI02280,0.2,0
r_566,AI01763,0.2,0
r_503,AI14500,0.25,0
r_160,AI01233,0.25,0
r_539,AI01500,0.25,0
r_58,AI14779,0.2,0
r_503,AI08085,0.2,0
r_93,AI04247,0.25,0
r_58,AI05163,0.2,0
r_93,AI07663,0.25,0
r_561,AI12362,0.2,0
r_562,AI11525,0.25,0
r_1955,AI11970,0.5,1
r_132,AI05867,0.2,0
r_503,AI00366,0.25,0
r_539,AI13374,0.25,0
r_562,AI02350,0.25,0
r_187,AI00777,0.2,0
r_375,AI14648,0.2,0
r_346,AI12754,0.2,0
r_599,AI01173,0.25,0
r_566,AI14324,0.2,0
r_111,AI12212,0.2,0
r_588,AI14733,0.2,0
r_566,AI04113,0.2,0
r_681,AI12950,0.5,1
r_187,AI13184,0.25,0
r_93,AI08257,0.2,0
r_134,AI09508,0.25,0
r_539,AI09272,0.25,0
r_209,AI10791,0.25,0
r_93,AI03424,0.25,0
r_575,AI05799,0.25,0
r_174,AI02594,0.2,0
r_503,AI12077,0.25,0
r_2235,AI04200,0.5,1
r_575,AI14388,0.25,0
r_562,AI10820,0.25,0
r_2155,AI10587,0.5,1
r_503,AI05129,0.25,0
r_111,AI04430,0.25,0
r_174,AI02567,0.25,0
r_93,AI10962,0.2,0
r_375,AI08100,0.25,0
r_58,AI05209,0.25,0
r_656,AI12424,0.2,0
r_200,AI03887,0.2,0
r_994,AI06825,0.5,1
r_346,AI05174,0.2,0
r_562,AI01488,0.2,0
r_2284,AI11781,0.5,1
r_346,AI14029,0.25,0
r_1811,AI09434,0.5,1
r_566,AI10209,0.2,0
r_12,AI11521,0.2,0
r_539,AI02280,0.2,0
r_12,AI05433,0.2,0
r_187,AI02182,0.2,0
r_561,AI13935,0.2,0
r_792,AI08383,0.5,1
r_58,AI07949,0.25,0
r_2602,AI13061,0.5,1
r_160,AI14238,0.25,0
r_632,AI02474,0.25,0
r_111,AI04122,0.2,0
r_562,AI11502,0.25,0
r_594,AI10173,0.2,0
r_599,AI02467,0.2,0
r_111,AI05163,0.2,0
r_2489,AI09066,0.5,1
r_111,AI13255,0.25,0
r_566,AI10346,0.25,0
r_566,AI03155,0.2,0
r_566,AI07022,0.2,0
r_134,AI01061,0.25,0
r_594,AI10456,0.2,0
r_1261,AI09286,0.5,1
r_588,AI02931,0.25,0
r_406,AI03641,0.2,0
r_656,AI05006,0.2,0
r_539,AI07362,0.2,0
r_594,AI12043,0.2,0
r_451,AI03483,0.25,0
r_58,AI00274,0.2,0
r_93,AI04098,0.2,0
r_709,AI10648,0.5,1
r_93,AI06090,0.2,0
r_134,AI10486,0.25,0
r_93,AI09382,0.25,0
r_209,AI14267,0.2,0
r_209,AI04888,0.2,0
r_406,AI02299,0.25,0
r_561,AI12930,0.25,0
r_58,AI04640,0.2,0
r_561,AI00910,0.25,0
r_58,AI03641,0.2,0
r_673,AI04632,0.5,1
r_93,AI01673,0.2,0
r_209,AI03101,0.25,0
r_174,AI03932,0.25,0
r_134,AI13918,0.25,0
r_594,AI04585,0.2,0
r_562,AI04277,0.2,0
r_200,AI00124,0.2,0
r_224,AI09714,0.2,0
r_561,AI07161,0.25,0
r_451,AI11751,0.2,0
r_209,AI12686,0.25,0
r_588,AI02051,0.25,0
r_1253,AI03072,0.5,1
r_89,AI00140,0.25,0
r_160,AI06949,0.2,0
r_58,AI14445,0.2,0
r_594,AI03594,0.25,0
r_594,AI12726,0.25,0
r_58,AI07864,0.2,0
r_134,AI02579,0.25,0
r_594,AI03596,0.2,0
r_562,AI05187,0.25,0
r_3011,AI04200,0.5,1
r_561,AI07414,0.25,0
r_539,AI04679,0.25,0
r_566,AI10305,0.2,0
r_132,AI10561,0.25,0
r_12,AI12151,0.2,0
r_58,AI12706,0.25,0
r_209,AI02343,0.25,0
r_632,AI14751,0.2,0
r_111,AI14151,0.25,0
r_656,AI12077,0.25,0
r_375,AI06832,0.5,1
r_2292,AI01360,0.5,1
r_588,AI04648,0.25,0
r_2857,AI10768,0.5,1
r_12,AI14282,0.25,0
r_594,AI05820,0.25,0
r_756,AI06296,0.5,1
r_174,AI03757,0.2,0
r_1955,AI05612,0.5,1
r_656,AI12706,0.25,0
r_1261,AI07230,0.5,1
r_566,AI00913,0.25,0
r_539,AI13316,0.25,0
r_656,AI08339,0.25,0
r_539,AI10270,0.2,0
r_12,AI08496,0.25,0
r_58,AI02654,0.25,0
r_2366,AI00007,0.5,1
r_594,AI08483,0.25,0
r_632,AI03207,0.25,0
r_562,AI00365,0.2,0
r_599,AI04190,0.2,0
r_594,AI04123,0.25,0
r_1253,AI06825,0.5,1
r_503,AI10938,0.2,0
r_575,AI07453,0.25,0
r_539,AI00172,0.2,0
r_93,AI14768,0.25,0
r_632,AI07453,0.25,0
r_632,AI09943,0.2,0
r_174,AI11369,0.25,0
r_160,AI00274,0.2,0
r_562,AI03887,0.2,0
r_561,AI09383,0.25,0
r_93,AI02182,0.2,0
r_756,AI09066,0.5,1
r_673,AI05231,0.2,0
r_132,AI09737,0.2,0
r_656,AI02931,0.25,0
r_89,AI01422,0.2,0
r_187,AI10979,0.25,0
r_209,AI11683,0.2,0
r_132,AI14961,0.2,0
r_187,AI10799,0.25,0
r_406,AI03958,0.2,0
r_209,AI05334,0.25,0
r_132,AI14402,0.2,0
r_111,AI14295,0.2,0
r_187,AI10534,0.25,0
r_187,AI05480,0.2,0
r_1058,AI14187,0.5,1
r_209,AI10568,0.25,0
r_561,AI10822,0.2,0
r_224,AI03440,0.25,0
r_187,AI11439,0.25,0
r_132,AI08533,0.2,0
r_451,AI12604,0.25,0
r_12,AI08637,0.25,0
r_562,AI06758,0.2,0
r_58,AI04997,0.2,0
r_224,AI11471,0.2,0
r_224,AI03746,0.2,0
r_224,AI12567,0.25,0
r_406,AI12237,0.2,0
r_375,AI08508,0.2,0
r_632,AI09014,0.25,0
r_187,AI09953,0.25,0
r_2955,AI11105,0.5,1
r_594,AI03106,0.2,0
r_58,AI02292,0.2,0
r_134,AI00258,0.2,0
r_2195,AI08237,0.5,1
r_58,AI09272,0.25,0
r_539,AI11246,0.25,0
r_93,AI03949,0.25,0
r_1773,AI08237,0.5,1
r_632,AI09810,0.2,0
r_111,AI05531,0.25,0
r_1828,AI12760,0.5,1
r_93,AI03360,0.2,0
r_594,AI12842,0.25,0
r_575,AI09807,0.2,0
r_566,AI09710,0.2,0
r_2603,AI07230,0.5,1
r_673,AI03888,0.25,0
r_566,AI02673,0.25,0
r_575,AI09030,0.25,0
r_673,AI01621,0.25,0
r_561,AI08182,0.25,0
r_12,AI12788,0.2,0
r_599,AI11477,0.25,0
r_575,AI12182,0.2,0
r_111,AI10239,0.2,0
r_111,AI02901,0.2,0
r_632,AI00810,0.2,0
r_566,AI14333,0.2,0
r_224,AI01444,0.2,0
r_174,AI04632,0.5,1
r_562,AI05798,0.25,0
r_594,AI02617,0.25,0
r_111,AI06230,0.25,0
r_187,AI03604,0.25,0
r_224,AI09021,0.25,0
r_1952,AI09286,0.5,1
r_2869,AI00007,0.5,1
r_566,AI13531,0.25,0
r_174,AI06970,0.25,0
r_632,AI12914,0.2,0
r_2922,AI09573,0.5,1
r_200,AI02182,0.2,0
r_209,AI14346,0.25,0
r_588,AI01930,0.25,0
r_187,AI12521,0.25,0
r_562,AI06749,0.25,0
r_134,AI06867,0.25,0
r_58,AI13785,0.2,0
r_174,AI10558,0.2,0
r_134,AI07277,0.2,0
r_656,AI13606,0.25,0
r_200,AI04345,0.25,0
r_575,AI05866,0.25,0
r_632,AI04578,0.2,0
r_12,AI00425,0.2,0
r_134,AI06610,0.25,0
r_209,AI06613,0.25,0
r_2155,AI06832,0.5,1
r_656,AI10979,0.25,0
r_503,AI06204,0.2,0
r_93,AI07362,0.2,0
r_575,AI13184,0.25,0
r_792,AI12760,0.5,1
r_562,AI02212,0.2,0
r_539,AI07952,0.2,0
r_566,AI06107,0.25,0
r_89,AI13279,0.2,0
r_561,AI03158,0.25,0
r_58,AI01838,0.25,0
r_406,AI10342,0.2,0
r_209,AI01860,0.2,0
r_160,AI14699,0.2,0
r_575,AI05439,0.2,0
r_200,AI10561,0.25,0
r_406,AI07410,0.2,0
r_561,AI02510,0.25,0
r_58,AI01325,0.25,0
r_594,AI09288,0.25,0
r_89,AI01581,0.2,0
r_89,AI08637,0.25,0
r_160,AI10979,0.25,0
r_2303,AI10648,0.5,1
r_132,AI08819,0.2,0
r_174,AI04613,0.2,0
r_561,AI11358,0.25,0
r_93,AI09394,0.2,0
r_632,AI14086,0.2,0
r_187,AI07588,0.2,0
r_89,AI00694,0.25,0
r_588,AI12000,0.25,0
r_588,AI08013,0.2,0
r_93,AI08013,0.2,0
r_588,AI05518,0.2,0
r_346,AI05518,0.2,0
r_200,AI14881,0.25,0
r_539,AI12288,0.2,0
r_566,AI00777,0.2,0
r_93,AI11439,0.25,0
r_224,AI08496,0.25,0
r_566,AI04105,0.2,0
r_594,AI11171,0.25,0
r_12,AI06150,0.2,0
r_89,AI12212,0.2,0
r_539,AI00683,0.2,0
r_575,AI03207,0.25,0
r_346,AI11089,0.25,0
r_12,AI13789,0.25,0
r_588,AI10301,0.25,0
r_187,AI10422,0.5,1
r_2088,AI05724,0.5,1
r_2063,AI14924,0.5,1
r_12,AI04238,0.25,0
r_174,AI02514,0.25,0
r_174,AI02880,0.2,0
r_503,AI12350,0.25,0
r_575,AI06811,0.2,0
r_2504,AI11781,0.5,1
r_12,AI00609,0.2,0
r_566,AI14927,0.2,0
r_200,AI12723,0.2,0
r_209,AI01868,0.2,0
r_200,AI02754,0.25,0
r_174,AI05627,0.2,0
r_209,AI10475,0.2,0
r_160,AI14330,0.2,0
r_174,AI14192,0.2,0
r_632,AI00616,0.2,0
r_174,AI01521,0.25,0
r_539,AI06527,0.25,0
r_996,AI07230,0.5,1
r_566,AI12164,0.2,0
r_375,AI09192,0.2,0
r_451,AI07201,0.25,0
r_566,AI10828,0.2,0
r_566,AI12745,0.25,0
r_12,AI06088,0.2,0
r_673,AI07678,0.2,0
r_562,AI02942,0.25,0
r_132,AI10276,0.25,0
r_375,AI11471,0.2,0
r_709,AI08237,0.5,1
r_566,AI12715,0.25,0
r_209,AI08616,0.25,0
r_656,AI13512,0.25,0
r_588,AI02098,0.2,0
r_209,AI09442,0.25,0
r_539,AI10709,0.25,0
r_994,AI01360,0.5,1
r_566,AI04214,0.2,0
r_673,AI03933,0.2,0
r_187,AI06753,0.25,0
r_89,AI12880,0.2,0
r_632,AI08397,0.2,0
r_209,AI04901,0.25,0
r_111,AI14169,0.25,0
r_134,AI05743,0.2,0
r_375,AI13512,0.25,0
r_575,AI09604,0.2,0
r_656,AI08875,0.2,0
r_174,AI07081,0.2,0
r_93,AI04640,0.2,0
r_346,AI00194,0.25,0
r_58,AI11633,0.2,0
r_346,AI11354,0.2,0
r_673,AI10757,0.2,0
r_58,AI13374,0.25,0
r_134,AI10080,0.2,0
r_174,AI03919,0.25,0
r_58,AI09354,0.25,0
r_187,AI09408,0.2,0
r_632,AI11485,0.2,0
r_588,AI04029,0.25,0
r_575,AI06773,0.2,0
r_93,AI02098,0.2,0
r_58,AI03448,0.25,0
r_89,AI08054,0.2,0
r_632,AI13184,0.25,0
r_562,AI09272,0.25,0
r_58,AI06429,0.25,0
r_209,AI05483,0.2,0
r_588,AI08278,0.25,0
r_406,AI09804,0.25,0
r_160,AI03816,0.25,0
r_134,AI09357,0.2,0
r_673,AI12745,0.25,0
r_539,AI00867,0.2,0
r_599,AI06238,0.25,0
r_93,AI12783,0.25,0
r_93,AI01949,0.25,0
r_562,AI01541,0.25,0
r_93,AI05744,0.2,0
r_594,AI08149,0.2,0
r_632,AI13386,0.25,0
r_375,AI06911,0.25,0
r_561,AI03009,0.2,0
r_12,AI03575,0.2,0
r_963,AI05301,0.5,1
r_58,AI14238,0.25,0
r_2303,AI05177,0.5,1
r_209,AI04174,0.25,0
r_1955,AI01770,0.5,1
r_632,AI03483,0.25,0
r_346,AI05006,0.2,0
r_2303,AI11959,0.5,1
r_111,AI01604,0.2,0
r_93,AI09436,0.2,0
r_539,AI12184,0.2,0
r_209,AI01180,0.25,0
r_2235,AI00007,0.5,1
r_134,AI07637,0.2,0
r_599,AI06855,0.25,0
r_562,AI11089,0.25,0
r_406,AI14957,0.25,0
r_93,AI05988,0.2,0
r_134,AI09627,0.25,0
r_656,AI00365,0.2,0
r_187,AI10906,0.25,0
r_503,AI02161,0.2,0
r_656,AI11051,0.25,0
r_599,AI08984,0.2,0
r_134,AI06132,0.2,0
r_656,AI05865,0.25,0
r_132,AI00045,0.5,1
r_209,AI01972,0.25,0
r_209,AI02783,0.2,0
r_346,AI09619,0.2,0
r_588,AI01162,0.2,0
r_561,AI09714,0.2,0
r_174,AI08597,0.25,0
r_12,AI14650,0.25,0
r_673,AI11156,0.25,0
r_575,AI06527,0.25,0
r_632,AI10315,0.2,0
r_134,AI13656,0.25,0
r_12,AI04098,0.2,0
r_160,AI14787,0.25,0
r_375,AI07336,0.2,0
r_588,AI09869,0.2,0
r_346,AI14339,0.2,0
r_200,AI13358,0.25,0
r_632,AI03319,0.25,0
r_503,AI00063,0.25,0
r_346,AI01478,0.25,0
r_187,AI06749,0.25,0
r_588,AI07362,0.2,0
r_93,AI09434,0.5,1
r_224,AI04370,0.25,0
r_209,AI02521,0.25,0
r_599,AI01044,0.2,0
r_160,AI10661,0.25,0
r_562,AI01482,0.2,0
r_681,AI06694,0.5,1
r_451,AI10944,0.25,0
r_134,AI09876,0.25,0
r_566,AI06684,0.2,0
r_594,AI11742,0.2,0
r_134,AI06803,0.25,0
r_93,AI05355,0.2,0
r_503,AI04465,0.25,0
r_93,AI05481,0.2,0
r_594,AI05475,0.25,0
r_561,AI12152,0.2,0
r_632,AI06402,0.2,0
r_209,AI01834,0.2,0
r_2848,AI05183,0.5,1
r_12,AI04904,0.2,0
r_111,AI06911,0.25,0
r_160,AI07327,0.2,0
r_656,AI09476,0.25,0
r_58,AI07838,0.25,0
r_575,AI10880,0.25,0
r_594,AI01087,0.2,0
r_209,AI14734,0.25,0
r_224,AI03449,0.25,0
r_224,AI14369,0.2,0
r_1027,AI02054,0.5,1
r_503,AI09286,0.5,1
r_673,AI13607,0.2,0
r_599,AI04091,0.25,0
r_656,AI06703,0.2,0
r_656,AI10944,0.25,0
r_562,AI08508,0.2,0
r_200,AI06874,0.25,0
r_451,AI13670,0.25,0
r_566,AI13619,0.25,0
r_599,AI06350,0.25,0
r_599,AI01489,0.25,0
r_134,AI08188,0.2,0
r_224,AI13915,0.25,0
r_656,AI03033,0.2,0
r_2716,AI05106,0.5,1
r_111,AI00820,0.25,0
r_132,AI00777,0.2,0
r_375,AI06784,0.25,0
r_224,AI14855,0.2,0
r_174,AI12958,0.2,0
r_575,AI06136,0.25,0
r_93,AI14653,0.25,0
r_594,AI09015,0.2,0
r_209,AI04585,0.2,0
r_503,AI07660,0.25,0
r_561,AI00183,0.25,0
r_224,AI00258,0.2,0
r_224,AI07443,0.2,0
r_346,AI11985,0.25,0
r_575,AI10809,0.2,0
r_58,AI00569,0.25,0
r_2937,AI13162,0.5,1
r_209,AI13356,0.2,0
r_588,AI01888,0.2,0
r_200,AI00692,0.2,0
r_1640,AI06832,0.5,1
r_562,AI06171,0.2,0
r_224,AI13050,0.2,0
r_111,AI06879,0.2,0
r_187,AI14187,0.5,1
r_2927,AI11105,0.5,1
r_187,AI01431,0.2,0
r_562,AI09566,0.2,0
r_89,AI01358,0.25,0
r_503,AI05923,0.2,0
r_539,AI05933,0.25,0
r_632,AI12754,0.2,0
r_89,AI13795,0.25,0
r_588,AI13531,0.25,0
r_561,AI11600,0.2,0
r_656,AI10239,0.2,0
r_588,AI01643,0.2,0
r_575,AI13495,0.25,0
r_209,AI14708,0.25,0
r_93,AI09717,0.2,0
r_588,AI06911,0.25,0
r_566,AI05481,0.2,0
r_160,AI00990,0.25,0
r_132,AI07832,0.25,0
r_134,AI04542,0.2,0
r_160,AI01604,0.2,0
r_1741,AI02466,0.5,1
r_451,AI08652,0.25,0
r_209,AI09899,0.2,0
r_160,AI03127,0.25,0
r_588,AI03448,0.25,0
r_134,AI05798,0.25,0
r_346,AI05807,0.2,0
r_111,AI06784,0.25,0
r_346,AI03770,0.25,0
r_174,AI07266,0.25,0
r_566,AI09671,0.25,0
r_2955,AI10995,0.5,1
r_346,AI10720,0.25,0
r_561,AI01814,0.2,0
r_200,AI14714,0.2,0
r_134,AI14323,0.25,0
r_1531,AI03742,0.5,1
r_224,AI03561,0.25,0
r_2489,AI00156,0.5,1
r_406,AI10809,0.2,0
r_451,AI10919,0.2,0
r_2937,AI06627,0.5,1
r_503,AI14787,0.25,0
r_209,AI04800,0.2,0
r_673,AI01222,0.2,0
r_93,AI00990,0.25,0
r_132,AI00238,0.2,0
r_539,AI14234,0.2,0
r_566,AI08237,0.5,1
r_561,AI14335,0.2,0
r_575,AI08706,0.25,0
r_174,AI11010,0.25,0
r_174,AI01253,0.25,0
r_58,AI14792,0.2,0
r_566,AI08246,0.25,0
r_346,AI01109,0.25,0
r_111,AI13101,0.25,0
r_406,AI14187,0.5,1
r_588,AI02942,0.25,0
r_58,AI03787,0.25,0
r_588,AI10291,0.25,0
r_594,AI04109,0.2,0
r_561,AI14495,0.2,0
r_588,AI07753,0.2,0
r_561,AI12981,0.2,0
r_89,AI02929,0.2,0
r_588,AI11051,0.25,0
r_588,AI12803,0.25,0
r_561,AI13785,0.2,0
r_656,AI02021,0.25,0
r_539,AI13908,0.25,0
r_89,AI07206,0.25,0
r_632,AI00553,0.2,0
r_209,AI01482,0.2,0
r_89,AI02503,0.2,0
r_132,AI05831,0.25,0
r_632,AI14061,0.2,0
r_656,AI14238,0.25,0
r_503,AI03358,0.2,0
r_503,AI01786,0.25,0
r_160,AI12511,0.25,0
r_588,AI08916,0.25,0
r_58,AI12179,0.25,0
r_561,AI10958,0.2,0
r_632,AI00194,0.25,0
r_632,AI08531,0.2,0
r_599,AI05376,0.25,0
r_451,AI03319,0.25,0
r_174,AI11055,0.25,0
r_2922,AI02466,0.5,1
r_89,AI02152,0.25,0
r_160,AI02299,0.25,0
r_93,AI12152,0.2,0
r_134,AI11438,0.2,0
r_562,AI07453,0.25,0
r_89,AI14670,0.2,0
r_451,AI08644,0.25,0
r_539,AI02387,0.2,0
r_134,AI04256,0.2,0
r_1231,AI06825,0.5,1
r_209,AI04379,0.2,0
r_224,AI01156,0.2,0
r_160,AI11328,0.2,0
r_599,AI09807,0.2,0
r_93,AI10880,0.25,0
r_656,AI05480,0.2,0
r_12,AI01933,0.2,0
r_12,AI01249,0.25,0
r_160,AI03950,0.25,0
r_224,AI06803,0.25,0
r_134,AI13979,0.2,0
r_134,AI02903,0.2,0
r_187,AI11748,0.5,1
r_200,AI09342,0.5,1
r_566,AI07087,0.2,0
r_2303,AI13736,0.5,1
r_566,AI03795,0.25,0
r_562,AI09382,0.25,0
r_562,AI14167,0.2,0
r_599,AI11376,0.2,0
r_12,AI05743,0.2,0
r_134,AI12780,0.5,1
r_575,AI07181,0.25,0
r_588,AI07402,0.2,0
r_346,AI08025,0.2,0
r_539,AI07463,0.25,0
r_132,AI05426,0.2,0
r_12,AI03052,0.2,0
r_406,AI04327,0.25,0
r_134,AI08370,0.2,0
r_503,AI03712,0.25,0
r_111,AI10545,0.2,0
r_503,AI09458,0.2,0
r_575,AI02378,0.25,0
r_134,AI12842,0.25,0
r_963,AI00045,0.5,1
r_561,AI13101,0.25,0
r_561,AI10239,0.2,0
r_806,AI10026,0.5,1
r_561,AI03033,0.2,0
r_160,AI13321,0.25,0
r_375,AI06143,0.2,0
r_575,AI04578,0.2,0
r_1568,AI05177,0.5,1
r_1724,AI11212,0.5,1
r_93,AI02965,0.2,0
r_224,AI11197,0.25,0
r_451,AI10661,0.25,0
r_406,AI06201,0.25,0
r_174,AI13431,0.2,0
r_200,AI05891,0.25,0
r_209,AI09319,0.2,0
r_451,AI02438,0.2,0
r_562,AI06407,0.2,0
r_566,AI14562,0.2,0
r_594,AI14282,0.25,0
r_575,AI06784,0.25,0
r_200,AI10906,0.25,0
r_406,AI05131,0.2,0
r_174,AI01184,0.2,0
r_656,AI14352,0.25,0
r_89,AI11894,0.2,0
r_200,AI13342,0.2,0
r_187,AI09233,0.25,0
r_1773,AI11122,0.5,1
r_224,AI12513,0.25,0
r_174,AI07445,0.2,0
r_160,AI05429,0.2,0
r_12,AI07042,0.2,0
r_562,AI00717,0.25,0
r_996,AI09286,0.5,1
r_209,AI07656,0.2,0
r_58,AI09216,0.25,0
r_375,AI07674,0.25,0
r_561,AI05388,0.25,0
r_1551,AI11122,0.5,1
r_209,AI11290,0.25,0
r_566,AI04994,0.2,0
r_561,AI05772,0.25,0
r_566,AI11490,0.5,1
r_594,AI09337,0.25,0
r_599,AI07293,0.25,0
r_375,AI02430,0.25,0
r_209,AI04563,0.25,0
r_174,AI08836,0.2,0
r_451,AI03155,0.2,0
r_89,AI04066,0.2,0
r_89,AI09496,0.25,0
r_58,AI10257,0.25,0
r_561,AI04878,0.2,0
r_2716,AI02869,0.5,1
r_594,AI07005,0.25,0
r_174,AI14582,0.2,0
r_111,AI11050,0.2,0
r_594,AI11939,0.25,0
r_566,AI13197,0.25,0
r_539,AI14849,0.25,0
r_566,AI12784,0.2,0
r_575,AI07900,0.2,0
r_174,AI00031,0.2,0
r_200,AI13334,0.2,0
r_132,AI11718,0.25,0
r_134,AI09921,0.2,0
r_209,AI02729,0.2,0
r_187,AI04222,0.25,0
r_588,AI05531,0.25,0
r_594,AI07827,0.25,0
r_562,AI13356,0.2,0
r_187,AI10702,0.2,0
r_346,AI10938,0.2,0
r_451,AI12424,0.2,0
r_134,AI01790,0.2,0
r_588,AI09714,0.2,0
r_187,AI10439,0.25,0
r_539,AI14296,0.2,0
r_346,AI10463,0.25,0
r_58,AI14653,0.25,0
r_566,AI13878,0.25,0
r_89,AI04471,0.2,0
r_2063,AI03742,0.5,1
r_673,AI04150,0.25,0
r_1549,AI00007,0.5,1
r_93,AI08237,0.5,1
r_200,AI06921,0.2,0
r_12,AI12917,0.25,0
r_375,AI10209,0.2,0
r_12,AI04127,0.2,0
r_187,AI14733,0.2,0
r_174,AI00025,0.2,0
r_111,AI10958,0.2,0
r_200,AI09442,0.25,0
r_134,AI13627,0.2,0
r_174,AI00727,0.2,0
r_111,AI10330,0.2,0
r_93,AI03484,0.2,0
r_174,AI08983,0.25,0
r_539,AI02572,0.2,0
r_200,AI12015,0.2,0
r_656,AI02654,0.25,0
r_406,AI12697,0.25,0
r_1774,AI01653,0.5,1
r_599,AI09737,0.2,0
r_656,AI04970,0.25,0
r_209,AI02012,0.2,0
r_174,AI07822,0.25,0
r_562,AI13493,0.25,0
r_93,AI12034,0.25,0
r_656,AI00793,0.25,0
r_160,AI05573,0.25,0
r_562,AI05631,0.2,0
r_503,AI14655,0.25,0
r_134,AI01422,0.2,0
r_93,AI01731,0.2,0
r_200,AI12125,0.25,0
r_111,AI03408,0.25,0
r_768,AI13736,0.5,1
r_89,AI02516,0.25,0
r_588,AI00946,0.25,0
r_406,AI04247,0.25,0
r_539,AI03161,0.2,0
r_224,AI02071,0.2,0
r_562,AI14441,0.25,0
r_575,AI13436,0.25,0
r_451,AI14374,0.2,0
r_594,AI05749,0.25,0
r_406,AI08473,0.25,0
r_594,AI08756,0.25,0
r_160,AI10291,0.25,0
r_12,AI03814,0.2,0
r_160,AI06162,0.2,0
r_994,AI10551,0.5,1
r_406,AI02387,0.2,0
r_111,AI14849,0.25,0
r_673,AI07960,0.2,0
r_2509,AI09903,0.5,1
r_503,AI11553,0.2,0
r_134,AI03615,0.2,0
r_539,AI11525,0.25,0
r_134,AI10008,0.25,0
r_632,AI05623,0.2,0
r_224,AI00775,0.2,0
r_224,AI10769,0.25,0
